Unnamed: 0,index,SMILES,RT,Speed,i-PrOH_proportion,Literature,Column
24048,13141,CCN1C[C@H](\C=C\c2ccccc2)N(CC)C1=O,8.322,1.0,0.3,10.1021/acs.orglett.8b00870,IE
24123,13183,CC[C@](N)([C@@H](C=C)c1ccccc1)C(=O)OC,6.9,1.0,0.05,10.1021/jacs.8b00187,IE
24124,13184,CC[C@](N)([C@@H](C=C)c1ccccc1)C(=O)OC,6.9,1.0,0.05,10.1021/jacs.8b00187,IE
24131,13189,CCCC[C@H](CCN1C(=O)c2ccccc2C1=O)c3cc(F)cc(F)c3,7.4,0.8,0.1,10.1002/ntls.10021,IE
24132,13189,CCCC[C@@H](CCN1C(=O)c2ccccc2C1=O)c3cc(F)cc(F)c3,8.4,0.8,0.1,10.1002/ntls.10021,IE
24266,13262,CN(Cc1ccccc1)[C@H](\C=C\C(=O)n2nc(C)c(C)c2C)c3cccc(C)c3,7.827,1.0,0.02,10.1021/jacs.1c04367,IE
24267,13262,CN(Cc1ccccc1)[C@@H](\C=C\C(=O)n2nc(C)c(C)c2C)c3cccc(C)c3,8.537,1.0,0.02,10.1021/jacs.1c04367,IE
24358,13311,Cn1ccnc1C(=O)[C@H]([C@H](C=C)\C=C\c2cccc(Cl)c2)c3ccc(Br)cc3,10.403,1.0,0.05,10.1002/anie.201908960,IE
24359,13311,Cn1ccnc1C(=O)[C@@H]([C@H](C=C)\C=C\c2cccc(Cl)c2)c3ccc(Br)cc3,8.604,1.0,0.05,10.1002/anie.201908960,IE
24437,13356,Cc1ccc(cc1)[C@H]2CC(C)(C)C(=O)N2Cc3ccccc3,7.9,0.6,0.15,10.1021/acs.orglett.7b00171,IE
24438,13356,Cc1ccc(cc1)[C@@H]2CC(C)(C)C(=O)N2Cc3ccccc3,8.7,0.6,0.15,10.1021/acs.orglett.7b00171,IE
24459,13368,Cc1nn(C(=O)\C=C/[C@@H](N2CCc3sccc3C2)c4ccccc4)c(C)c1C,9.245,1.0,0.02,10.1021/jacs.1c04367,IE
24460,13368,Cc1nn(C(=O)\C=C/[C@H](N2CCc3sccc3C2)c4ccccc4)c(C)c1C,8.723,1.0,0.02,10.1021/jacs.1c04367,IE
24467,13372,COC(=O)[C@H](Nc1ccccc1)c2ccccc2,9.209,0.8,0.02,10.1038/s41467/020/19807/5,IE
24468,13372,COC(=O)[C@@H](Nc1ccccc1)c2ccccc2,8.735,0.8,0.02,10.1038/s41467/020/19807/5,IE
24493,13387,CCc1ccc(cc1)[C@@](CC)(C(=C)B2OC(C)(C)C(C)(C)O2)C(=O)c3ccc(cc3)C(C)(C)C,13.72,0.5,0.07,10.1021/acscatal.9b02080,IE
24494,13387,CCc1ccc(cc1)[C@](CC)(C(=C)B2OC(C)(C)C(C)(C)O2)C(=O)c3ccc(cc3)C(C)(C)C,8.77,0.5,0.07,10.1021/acscatal.9b02080,IE
24509,13395,Brc1ccc(cc1)[C@@H]2CN(CCO2)C(=O)OCc3ccccc3,10.1,1.0,0.15,10.1039/D1SC04288B,IE
24510,13395,Brc1ccc(cc1)[C@H]2CN(CCO2)C(=O)OCc3ccccc3,8.8,1.0,0.15,10.1039/D1SC04288B,IE
24548,13416,CN(Cc1ccccc1C)[C@H](\C=C\C(=O)n2nc(C)c(C)c2C)c3ccccc3,7.851,1.0,0.02,10.1021/jacs.1c04367,IE
